index,rank,word,frequency,percentile,distance,probability,distance_probability
3057,29401,"drawstring",7,9.4168,-0.058136,0.00000026,-0.05862613
3058,29400,"drang",7,9.4199,-0.058136,0.00000026,-0.05862613
3059,29399,"drainpipe",7,9.4229,-0.058136,0.00000026,-0.05862613
3060,29398,"dragoons",7,9.4260,-0.058136,0.00000026,-0.05862613
3061,29397,"dozing",7,9.4291,-0.058136,0.00000026,-0.05862613
3062,29396,"dour",7,9.4322,-0.058136,0.00000026,-0.05862613
3063,29395,"dotes",7,9.4353,-0.058136,0.00000026,-0.05862613
3064,29394,"dorsal",7,9.4384,-0.058136,0.00000026,-0.05862613
3065,29393,"dorkface",7,9.4414,-0.058136,0.00000026,-0.05862613
3066,29392,"doorknobs",7,9.4445,-0.058136,0.00000026,-0.05862613
3067,29391,"doohickey",7,9.4476,-0.058136,0.00000026,-0.05862613
3068,29390,"doncha",7,9.4507,-0.058136,0.00000026,-0.05862613
3069,29389,"dominates",7,9.4538,-0.058136,0.00000026,-0.05862613
3070,29388,"domicile",7,9.4568,-0.058136,0.00000026,-0.05862613
3071,29387,"dobermans",7,9.4599,-0.058136,0.00000026,-0.05862613
3072,29386,"dizzying",7,9.4630,-0.058136,0.00000026,-0.05862613
3073,29385,"dividends",7,9.4661,-0.058136,0.00000026,-0.05862613
3074,29384,"ditsy",7,9.4692,-0.058136,0.00000026,-0.05862613
3075,29383,"distaste",7,9.4722,-0.058136,0.00000026,-0.05862613
3076,29382,"disservice",7,9.4753,-0.058136,0.00000026,-0.05862613
3077,29381,"disregarded",7,9.4784,-0.058136,0.00000026,-0.05862613
3078,29380,"dispensed",7,9.4815,-0.058136,0.00000026,-0.05862613
3079,29379,"dismay",7,9.4846,-0.058136,0.00000026,-0.05862613
3080,29378,"dislodged",7,9.4876,-0.058136,0.00000026,-0.05862613
3081,29377,"dislodge",7,9.4907,-0.058136,0.00000026,-0.05862613
3082,29376,"disinherit",7,9.4938,-0.058136,0.00000026,-0.05862613
3083,29375,"disinformation",7,9.4969,-0.058136,0.00000026,-0.05862613
3084,29374,"discrete",7,9.5000,-0.058136,0.00000026,-0.05862613
3085,29373,"discounting",7,9.5031,-0.058136,0.00000026,-0.05862613
3086,29372,"disciplines",7,9.5061,-0.058136,0.00000026,-0.05862613
3087,29371,"disapproved",7,9.5092,-0.058136,0.00000026,-0.05862613
3088,29370,"dirtball",7,9.5123,-0.058136,0.00000026,-0.05862613
3089,29369,"dimly",7,9.5154,-0.058136,0.00000026,-0.05862613
3090,29368,"dilute",7,9.5185,-0.058136,0.00000026,-0.05862613
3091,29367,"digesting",7,9.5215,-0.058136,0.00000026,-0.05862613
3092,29366,"diddling",7,9.5246,-0.058136,0.00000026,-0.05862613
3093,29365,"dictatorships",7,9.5277,-0.058136,0.00000026,-0.05862613
3094,29364,"dictators",7,9.5308,-0.058136,0.00000026,-0.05862613
3095,29363,"diagonal",7,9.5339,-0.058136,0.00000026,-0.05862613
3096,29362,"diagnostician",7,9.5369,-0.058136,0.00000026,-0.05862613
3097,29361,"dex",7,9.5400,-0.058136,0.00000026,-0.05862613
3098,29360,"devours",7,9.5431,-0.058136,0.00000026,-0.05862613
3099,29359,"devilishly",7,9.5462,-0.058136,0.00000026,-0.05862613
3100,29358,"detract",7,9.5493,-0.058136,0.00000026,-0.05862613
3101,29357,"detoxing",7,9.5523,-0.058136,0.00000026,-0.05862613
3102,29356,"detours",7,9.5554,-0.058136,0.00000026,-0.05862613
3103,29355,"detente",7,9.5585,-0.058136,0.00000026,-0.05862613
3104,29354,"destructs",7,9.5616,-0.058136,0.00000026,-0.05862613
3105,29353,"desktop",7,9.5647,-0.058136,0.00000026,-0.05862613
3106,29352,"desecrated",7,9.5677,-0.058136,0.00000026,-0.05862613
3107,29351,"descends",7,9.5708,-0.058136,0.00000026,-0.05862613
3108,29350,"derris",7,9.5739,-0.058136,0.00000026,-0.05862613
3109,29349,"deplore",7,9.5770,-0.058136,0.00000026,-0.05862613
3110,29348,"deplete",7,9.5801,-0.058136,0.00000026,-0.05862613
3111,29347,"depicts",7,9.5832,-0.058136,0.00000026,-0.05862613
3112,29346,"depiction",7,9.5862,-0.058136,0.00000026,-0.05862613
3113,29345,"depicted",7,9.5893,-0.058136,0.00000026,-0.05862613
3114,29344,"denounce",7,9.5924,-0.058136,0.00000026,-0.05862613
3115,29343,"deng",7,9.5955,-0.058136,0.00000026,-0.05862613
3116,29342,"demure",7,9.5986,-0.058136,0.00000026,-0.05862613
3117,29341,"demolitions",7,9.6016,-0.058136,0.00000026,-0.05862613
3118,29340,"demean",7,9.6047,-0.058136,0.00000026,-0.05862613
3119,29339,"deluge",7,9.6078,-0.058136,0.00000026,-0.05862613
3120,29338,"deltas",7,9.6109,-0.058136,0.00000026,-0.05862613
3121,29337,"delish",7,9.6140,-0.058136,0.00000026,-0.05862613
3122,29336,"deliberation",7,9.6170,-0.058136,0.00000026,-0.05862613
3123,29335,"deities",7,9.6201,-0.058136,0.00000026,-0.05862613
3124,29334,"deftly",7,9.6232,-0.058136,0.00000026,-0.05862613
3125,29333,"deft",7,9.6263,-0.058136,0.00000026,-0.05862613
3126,29332,"deformity",7,9.6294,-0.058136,0.00000026,-0.05862613
3127,29331,"deflate",7,9.6324,-0.058136,0.00000026,-0.05862613
3128,29330,"definatly",7,9.6355,-0.058136,0.00000026,-0.05862613
3129,29329,"defector",7,9.6386,-0.058136,0.00000026,-0.05862613
3130,29328,"def",7,9.6417,-0.058136,0.00000026,-0.05862613
3131,29327,"deducted",7,9.6448,-0.058136,0.00000026,-0.05862613
3132,29326,"dede",7,9.6479,-0.058136,0.00000026,-0.05862613
3133,29325,"decrypted",7,9.6509,-0.058136,0.00000026,-0.05862613
3134,29324,"decontamination",7,9.6540,-0.058136,0.00000026,-0.05862613
3135,29323,"decapitate",7,9.6571,-0.058136,0.00000026,-0.05862613
3136,29322,"decanter",7,9.6602,-0.058136,0.00000026,-0.05862613
3137,29321,"dauphin",7,9.6633,-0.058136,0.00000026,-0.05862613
3138,29320,"dato",7,9.6663,-0.058136,0.00000026,-0.05862613
3139,29319,"dampener",7,9.6694,-0.058136,0.00000026,-0.05862613
3140,29318,"damme",7,9.6725,-0.058136,0.00000026,-0.05862613
3141,29317,"dabbling",7,9.6756,-0.058136,0.00000026,-0.05862613
3142,29316,"dabbled",7,9.6787,-0.058136,0.00000026,-0.05862613
3143,29315,"cypher",7,9.6817,-0.058136,0.00000026,-0.05862613
3144,29314,"cymbal",7,9.6848,-0.058136,0.00000026,-0.05862613
3145,29313,"cutoffs",7,9.6879,-0.058136,0.00000026,-0.05862613
3146,29312,"cutlass",7,9.6910,-0.058136,0.00000026,-0.05862613
3147,29311,"cuticle",7,9.6941,-0.058136,0.00000026,-0.05862613
3148,29310,"curvaceous",7,9.6971,-0.058136,0.00000026,-0.05862613
3149,29309,"curiousity",7,9.7002,-0.058136,0.00000026,-0.05862613
3150,29308,"culturally",7,9.7033,-0.058136,0.00000026,-0.05862613
3151,29307,"cued",7,9.7064,-0.058136,0.00000026,-0.05862613
3152,29306,"cubby",7,9.7095,-0.058136,0.00000026,-0.05862613
3153,29305,"cruised",7,9.7126,-0.058136,0.00000026,-0.05862613
3154,29304,"crucible",7,9.7156,-0.058136,0.00000026,-0.05862613
3155,29303,"crowing",7,9.7187,-0.058136,0.00000026,-0.05862613
3156,29302,"crowed",7,9.7218,-0.058136,0.00000026,-0.05862613
3157,29301,"croutons",7,9.7249,-0.058136,0.00000026,-0.05862613
3158,29300,"cropped",7,9.7280,-0.058136,0.00000026,-0.05862613
3159,29299,"croaker",7,9.7310,-0.058136,0.00000026,-0.05862613
3160,29298,"criminy",7,9.7341,-0.058136,0.00000026,-0.05862613
3161,29297,"crested",7,9.7372,-0.058136,0.00000026,-0.05862613
3162,29296,"crescentis",7,9.7403,-0.058136,0.00000026,-0.05862613
3163,29295,"creepers",7,9.7434,-0.058136,0.00000026,-0.05862613
3164,29294,"cred",7,9.7464,-0.058136,0.00000026,-0.05862613
3165,29293,"crashers",7,9.7495,-0.058136,0.00000026,-0.05862613
3166,29292,"crapola",7,9.7526,-0.058136,0.00000026,-0.05862613
3167,29291,"cousteau",7,9.7557,-0.058136,0.00000026,-0.05862613
3168,29290,"courtrooms",7,9.7588,-0.058136,0.00000026,-0.05862613
3169,29289,"counterattack",7,9.7618,-0.058136,0.00000026,-0.05862613
3170,29288,"countenance",7,9.7649,-0.058136,0.00000026,-0.05862613
3171,29287,"cougars",7,9.7680,-0.058136,0.00000026,-0.05862613
3172,29286,"cou",7,9.7711,-0.058136,0.00000026,-0.05862613
3173,29285,"cottages",7,9.7742,-0.058136,0.00000026,-0.05862613
3174,29284,"cosmically",7,9.7773,-0.058136,0.00000026,-0.05862613
3175,29283,"cosign",7,9.7803,-0.058136,0.00000026,-0.05862613
3176,29282,"cosa",7,9.7834,-0.058136,0.00000026,-0.05862613
3177,29281,"cortina",7,9.7865,-0.058136,0.00000026,-0.05862613
3178,29280,"corroboration",7,9.7896,-0.058136,0.00000026,-0.05862613
3179,29279,"corresponds",7,9.7927,-0.058136,0.00000026,-0.05862613
3180,29278,"correspond",7,9.7957,-0.058136,0.00000026,-0.05862613
3181,29277,"coroners",7,9.7988,-0.058136,0.00000026,-0.05862613
3182,29276,"coro",7,9.8019,-0.058136,0.00000026,-0.05862613
3183,29275,"cornflakes",7,9.8050,-0.058136,0.00000026,-0.05862613
3184,29274,"coq",7,9.8081,-0.058136,0.00000026,-0.05862613
3185,29273,"copperhead",7,9.8111,-0.058136,0.00000026,-0.05862613
3186,29272,"copacetic",7,9.8142,-0.058136,0.00000026,-0.05862613
3187,29271,"convulsing",7,9.8173,-0.058136,0.00000026,-0.05862613
3188,29270,"contradicted",7,9.8204,-0.058136,0.00000026,-0.05862613
3189,29269,"contortionist",7,9.8235,-0.058136,0.00000026,-0.05862613
3190,29268,"continuation",7,9.8265,-0.058136,0.00000026,-0.05862613
3191,29267,"consults",7,9.8296,-0.058136,0.00000026,-0.05862613
3192,29266,"consultations",7,9.8327,-0.058136,0.00000026,-0.05862613
3193,29265,"constraints",7,9.8358,-0.058136,0.00000026,-0.05862613
3194,29264,"conjures",7,9.8389,-0.058136,0.00000026,-0.05862613
3195,29263,"congenial",7,9.8419,-0.058136,0.00000026,-0.05862613
3196,29262,"confluence",7,9.8450,-0.058136,0.00000026,-0.05862613
3197,29261,"conferring",7,9.8481,-0.058136,0.00000026,-0.05862613
3198,29260,"confederation",7,9.8512,-0.058136,0.00000026,-0.05862613
3199,29259,"condominium",7,9.8543,-0.058136,0.00000026,-0.05862613
3200,29258,"concourse",7,9.8574,-0.058136,0.00000026,-0.05862613
3201,29257,"concealer",7,9.8604,-0.058136,0.00000026,-0.05862613
3202,29256,"compulsory",7,9.8635,-0.058136,0.00000026,-0.05862613
3203,29255,"complexities",7,9.8666,-0.058136,0.00000026,-0.05862613
3204,29254,"comparatively",7,9.8697,-0.058136,0.00000026,-0.05862613
3205,29253,"compactor",7,9.8728,-0.058136,0.00000026,-0.05862613
3206,29252,"commodities",7,9.8758,-0.058136,0.00000026,-0.05862613
3207,29251,"commercialism",7,9.8789,-0.058136,0.00000026,-0.05862613
3208,29250,"collaborator",7,9.8820,-0.058136,0.00000026,-0.05862613
3209,29249,"coiled",7,9.8851,-0.058136,0.00000026,-0.05862613
3210,29248,"cognizant",7,9.8882,-0.058136,0.00000026,-0.05862613
3211,29247,"cobweb",7,9.8912,-0.058136,0.00000026,-0.05862613
3212,29246,"clunkers",7,9.8943,-0.058136,0.00000026,-0.05862613
3213,29245,"clumsily",7,9.8974,-0.058136,0.00000026,-0.05862613
3214,29244,"clucking",7,9.9005,-0.058136,0.00000026,-0.05862613
3215,29243,"cloves",7,9.9036,-0.058136,0.00000026,-0.05862613
3216,29242,"cloven",7,9.9066,-0.058136,0.00000026,-0.05862613
3217,29241,"cloths",7,9.9097,-0.058136,0.00000026,-0.05862613
3218,29240,"clothe",7,9.9128,-0.058136,0.00000026,-0.05862613
3219,29239,"clop",7,9.9159,-0.058136,0.00000026,-0.05862613
3220,29238,"clods",7,9.9190,-0.058136,0.00000026,-0.05862613
3221,29237,"clocking",7,9.9221,-0.058136,0.00000026,-0.05862613
3222,29236,"clings",7,9.9251,-0.058136,0.00000026,-0.05862613
3223,29235,"climbers",7,9.9282,-0.058136,0.00000026,-0.05862613
3224,29234,"clef",7,9.9313,-0.058136,0.00000026,-0.05862613
3225,29233,"clearances",7,9.9344,-0.058136,0.00000026,-0.05862613
3226,29232,"clavicle",7,9.9375,-0.058136,0.00000026,-0.05862613
3227,29231,"classless",7,9.9405,-0.058136,0.00000026,-0.05862613
3228,29230,"clashing",7,9.9436,-0.058136,0.00000026,-0.05862613
3229,29229,"clanking",7,9.9467,-0.058136,0.00000026,-0.05862613
3230,29228,"clanging",7,9.9498,-0.058136,0.00000026,-0.05862613
3231,29227,"clamping",7,9.9529,-0.058136,0.00000026,-0.05862613
3232,29226,"clack",7,9.9559,-0.058136,0.00000026,-0.05862613
3233,29225,"civvies",7,9.9590,-0.058136,0.00000026,-0.05862613
3234,29224,"citywide",7,9.9621,-0.058136,0.00000026,-0.05862613
3235,29223,"citing",7,9.9652,-0.058136,0.00000026,-0.05862613
3236,29222,"circulatory",7,9.9683,-0.058136,0.00000026,-0.05862613
3237,29221,"circuited",7,9.9713,-0.058136,0.00000026,-0.05862613
3238,29220,"cio",7,9.9744,-0.058136,0.00000026,-0.05862613
3239,29219,"cinder",7,9.9775,-0.058136,0.00000026,-0.05862613
3240,29218,"chromic",7,9.9806,-0.058136,0.00000026,-0.05862613
3241,29217,"choppy",7,9.9837,-0.058136,0.00000026,-0.05862613
3242,29216,"chongo",7,9.9868,-0.058136,0.00000026,-0.05862613
3243,29215,"chloroformed",7,9.9898,-0.058136,0.00000026,-0.05862613
3244,29214,"chillun",7,9.9929,-0.058136,0.00000026,-0.05862613
3245,29213,"chil",7,9.9960,-0.058136,0.00000026,-0.05862613
3246,29212,"chicky",7,9.9991,-0.058136,0.00000026,-0.05862613
3247,29211,"cheesed",7,10.0022,-0.058136,0.00000026,-0.05862613
3248,29210,"chatterbox",7,10.0052,-0.058136,0.00000026,-0.05862613
3249,29209,"chaperoned",7,10.0083,-0.058136,0.00000026,-0.05862613
3250,29208,"cessation",7,10.0114,-0.058136,0.00000026,-0.05862613
3251,29207,"cerebellum",7,10.0145,-0.058136,0.00000026,-0.05862613
3252,29206,"centred",7,10.0176,-0.058136,0.00000026,-0.05862613
3253,29205,"centerpieces",7,10.0206,-0.058136,0.00000026,-0.05862613
3254,29204,"centerfold",7,10.0237,-0.058136,0.00000026,-0.05862613
3255,29203,"cellars",7,10.0268,-0.058136,0.00000026,-0.05862613
3256,29202,"cay",7,10.0299,-0.058136,0.00000026,-0.05862613
3257,29201,"cavorting",7,10.0330,-0.058136,0.00000026,-0.05862613
3258,29200,"cavemen",7,10.0360,-0.058136,0.00000026,-0.05862613
3259,29199,"cavaliers",7,10.0391,-0.058136,0.00000026,-0.05862613
3260,29198,"cava",7,10.0422,-0.058136,0.00000026,-0.05862613
3261,29197,"cauterized",7,10.0453,-0.058136,0.00000026,-0.05862613
3262,29196,"caustic",7,10.0484,-0.058136,0.00000026,-0.05862613
3263,29195,"catting",7,10.0515,-0.058136,0.00000026,-0.05862613
3264,29194,"carves",7,10.0545,-0.058136,0.00000026,-0.05862613
3265,29193,"cartwheel",7,10.0576,-0.058136,0.00000026,-0.05862613
3266,29192,"cartridges",7,10.0607,-0.058136,0.00000026,-0.05862613
3267,29191,"carpeted",7,10.0638,-0.058136,0.00000026,-0.05862613
3268,29190,"carob",7,10.0669,-0.058136,0.00000026,-0.05862613
3269,29189,"caressing",7,10.0699,-0.058136,0.00000026,-0.05862613
3270,29188,"carelessly",7,10.0730,-0.058136,0.00000026,-0.05862613
3271,29187,"careening",7,10.0761,-0.058136,0.00000026,-0.05862613
3272,29186,"carcinoma",7,10.0792,-0.058136,0.00000026,-0.05862613
3273,29185,"capricious",7,10.0823,-0.058136,0.00000026,-0.05862613
3274,29184,"capitalistic",7,10.0853,-0.058136,0.00000026,-0.05862613
3275,29183,"capillaries",7,10.0884,-0.058136,0.00000026,-0.05862613
3276,29182,"capes",7,10.0915,-0.058136,0.00000026,-0.05862613
3277,29181,"candidly",7,10.0946,-0.058136,0.00000026,-0.05862613
3278,29180,"camaraderie",7,10.0977,-0.058136,0.00000026,-0.05862613
3279,29179,"calumet",7,10.1007,-0.058136,0.00000026,-0.05862613
3280,29178,"callously",7,10.1038,-0.058136,0.00000026,-0.05862613
3281,29177,"calligraphy",7,10.1069,-0.058136,0.00000026,-0.05862613
3282,29176,"calfskin",7,10.1100,-0.058136,0.00000026,-0.05862613
3283,29175,"caddies",7,10.1131,-0.058136,0.00000026,-0.05862613
3284,29174,"buzzers",7,10.1162,-0.058136,0.00000026,-0.05862613
3285,29173,"buttholes",7,10.1192,-0.058136,0.00000026,-0.05862613
3286,29172,"busywork",7,10.1223,-0.058136,0.00000026,-0.05862613
3287,29171,"busses",7,10.1254,-0.058136,0.00000026,-0.05862613
3288,29170,"burrow",7,10.1285,-0.058136,0.00000026,-0.05862613
3289,29169,"burps",7,10.1316,-0.058136,0.00000026,-0.05862613
3290,29168,"burgomeister",7,10.1346,-0.058136,0.00000026,-0.05862613
3291,29167,"buoy",7,10.1377,-0.058136,0.00000026,-0.05862613
3292,29166,"bunkhouse",7,10.1408,-0.058136,0.00000026,-0.05862613
3293,29165,"bulkhead",7,10.1439,-0.058136,0.00000026,-0.05862613
3294,29164,"builders",7,10.1470,-0.058136,0.00000026,-0.05862613
3295,29163,"bugler",7,10.1500,-0.058136,0.00000026,-0.05862613
3296,29162,"buffets",7,10.1531,-0.058136,0.00000026,-0.05862613
3297,29161,"buffed",7,10.1562,-0.058136,0.00000026,-0.05862613
3298,29160,"brutish",7,10.1593,-0.058136,0.00000026,-0.05862613
3299,29159,"brusque",7,10.1624,-0.058136,0.00000026,-0.05862613
3300,29158,"bruiser",7,10.1654,-0.058136,0.00000026,-0.05862613
3301,29157,"browser",7,10.1685,-0.058136,0.00000026,-0.05862613
3302,29156,"bronchitis",7,10.1716,-0.058136,0.00000026,-0.05862613
3303,29155,"bromden",7,10.1747,-0.058136,0.00000026,-0.05862613
3304,29154,"brolly",7,10.1778,-0.058136,0.00000026,-0.05862613
3305,29153,"broached",7,10.1808,-0.058136,0.00000026,-0.05862613
3306,29152,"brickman",7,10.1839,-0.058136,0.00000026,-0.05862613
3307,29151,"brewskis",7,10.1870,-0.058136,0.00000026,-0.05862613
3308,29150,"brewski",7,10.1901,-0.058136,0.00000026,-0.05862613
3309,29149,"brewers",7,10.1932,-0.058136,0.00000026,-0.05862613
3310,29148,"brean",7,10.1963,-0.058136,0.00000026,-0.05862613
3311,29147,"breadwinner",7,10.1993,-0.058136,0.00000026,-0.05862613
3312,29146,"brawn",7,10.2024,-0.058136,0.00000026,-0.05862613
3313,29145,"brana",7,10.2055,-0.058136,0.00000026,-0.05862613
3314,29144,"brackets",7,10.2086,-0.058136,0.00000026,-0.05862613
3315,29143,"bower",7,10.2117,-0.058136,0.00000026,-0.05862613
3316,29142,"bouvier",7,10.2147,-0.058136,0.00000026,-0.05862613
3317,29141,"bountiful",7,10.2178,-0.058136,0.00000026,-0.05862613
3318,29140,"bounder",7,10.2209,-0.058136,0.00000026,-0.05862613
3319,29139,"bosoms",7,10.2240,-0.058136,0.00000026,-0.05862613
3320,29138,"borden",7,10.2271,-0.058136,0.00000026,-0.05862613
3321,29137,"bopping",7,10.2301,-0.058136,0.00000026,-0.05862613
3322,29136,"bootlegs",7,10.2332,-0.058136,0.00000026,-0.05862613
3323,29135,"booing",7,10.2363,-0.058136,0.00000026,-0.05862613
3324,29134,"bons",7,10.2394,-0.058136,0.00000026,-0.05862613
3325,29133,"boneyard",7,10.2425,-0.058136,0.00000026,-0.05862613
3326,29132,"bolting",7,10.2455,-0.058136,0.00000026,-0.05862613
3327,29131,"bolivia",7,10.2486,-0.058136,0.00000026,-0.05862613
3328,29130,"bolan",7,10.2517,-0.058136,0.00000026,-0.05862613
3329,29129,"boilerplate",7,10.2548,-0.058136,0.00000026,-0.05862613
3330,29128,"boba",7,10.2579,-0.058136,0.00000026,-0.05862613
3331,29127,"bluey",7,10.2610,-0.058136,0.00000026,-0.05862613
3332,29126,"blowback",7,10.2640,-0.058136,0.00000026,-0.05862613
3333,29125,"blouses",7,10.2671,-0.058136,0.00000026,-0.05862613
3334,29124,"bloodsuckers",7,10.2702,-0.058136,0.00000026,-0.05862613
3335,29123,"bloodstained",7,10.2733,-0.058136,0.00000026,-0.05862613
3336,29122,"blocker",7,10.2764,-0.058136,0.00000026,-0.05862613
3337,29121,"bloat",7,10.2794,-0.058136,0.00000026,-0.05862613
3338,29120,"ble",7,10.2825,-0.058136,0.00000026,-0.05862613
3339,29119,"blazed",7,10.2856,-0.058136,0.00000026,-0.05862613
3340,29118,"blackie",7,10.2887,-0.058136,0.00000026,-0.05862613
3341,29117,"blackface",7,10.2918,-0.058136,0.00000026,-0.05862613
3342,29116,"blackest",7,10.2948,-0.058136,0.00000026,-0.05862613
3343,29115,"blackened",7,10.2979,-0.058136,0.00000026,-0.05862613
3344,29114,"blacken",7,10.3010,-0.058136,0.00000026,-0.05862613
3345,29113,"blackballed",7,10.3041,-0.058136,0.00000026,-0.05862613
3346,29112,"blabs",7,10.3072,-0.058136,0.00000026,-0.05862613
3347,29111,"blabbering",7,10.3102,-0.058136,0.00000026,-0.05862613
3348,29110,"birdbrain",7,10.3133,-0.058136,0.00000026,-0.05862613
3349,29109,"bipartisanship",7,10.3164,-0.058136,0.00000026,-0.05862613
3350,29108,"biodegradable",7,10.3195,-0.058136,0.00000026,-0.05862613
3351,29107,"billiards",7,10.3226,-0.058136,0.00000026,-0.05862613
3352,29106,"bilked",7,10.3257,-0.058136,0.00000026,-0.05862613
3353,29105,"bidet",7,10.3287,-0.058136,0.00000026,-0.05862613
3354,29104,"bibi",7,10.3318,-0.058136,0.00000026,-0.05862613
3355,29103,"besotted",7,10.3349,-0.058136,0.00000026,-0.05862613
3356,29102,"beset",7,10.3380,-0.058136,0.00000026,-0.05862613
3357,29101,"bes",7,10.3411,-0.058136,0.00000026,-0.05862613
3358,29100,"berth",7,10.3441,-0.058136,0.00000026,-0.05862613
3359,29099,"beni",7,10.3472,-0.058136,0.00000026,-0.05862613
3360,29098,"bendiga",7,10.3503,-0.058136,0.00000026,-0.05862613
3361,29097,"beltway",7,10.3534,-0.058136,0.00000026,-0.05862613
3362,29096,"bellini",7,10.3565,-0.058136,0.00000026,-0.05862613
3363,29095,"belli",7,10.3595,-0.058136,0.00000026,-0.05862613
3364,29094,"belles",7,10.3626,-0.058136,0.00000026,-0.05862613
3365,29093,"bellboys",7,10.3657,-0.058136,0.00000026,-0.05862613
3366,29092,"belittling",7,10.3688,-0.058136,0.00000026,-0.05862613
3367,29091,"behinds",7,10.3719,-0.058136,0.00000026,-0.05862613
3368,29090,"behemoth",7,10.3749,-0.058136,0.00000026,-0.05862613
3369,29089,"begone",7,10.3780,-0.058136,0.00000026,-0.05862613
3370,29088,"beeline",7,10.3811,-0.058136,0.00000026,-0.05862613
3371,29087,"beehive",7,10.3842,-0.058136,0.00000026,-0.05862613
3372,29086,"bedsheets",7,10.3873,-0.058136,0.00000026,-0.05862613
3373,29085,"beckoning",7,10.3904,-0.058136,0.00000026,-0.05862613
3374,29084,"beaute",7,10.3934,-0.058136,0.00000026,-0.05862613
3375,29083,"beastly",7,10.3965,-0.058136,0.00000026,-0.05862613
3376,29082,"beachfront",7,10.3996,-0.058136,0.00000026,-0.05862613
3377,29081,"bbc",7,10.4027,-0.058136,0.00000026,-0.05862613
3378,29080,"batten",7,10.4058,-0.058136,0.00000026,-0.05862613
3379,29079,"bathes",7,10.4088,-0.058136,0.00000026,-0.05862613
3380,29078,"batak",7,10.4119,-0.058136,0.00000026,-0.05862613
3381,29077,"bastion",7,10.4150,-0.058136,0.00000026,-0.05862613
3382,29076,"basher",7,10.4181,-0.058136,0.00000026,-0.05862613
3383,29075,"baser",7,10.4212,-0.058136,0.00000026,-0.05862613
3384,29074,"baseballs",7,10.4242,-0.058136,0.00000026,-0.05862613
3385,29073,"barbados",7,10.4273,-0.058136,0.00000026,-0.05862613
3386,29072,"bap",7,10.4304,-0.058136,0.00000026,-0.05862613
3387,29071,"bans",7,10.4335,-0.058136,0.00000026,-0.05862613
